colaborador_id,area,nivel_cargo,genero,raca,data_admissao,idade,salario_base_inicial,tempo_casa_meses,engajamento_medio,horas_extras_media,performance_media
2338,Tecnologia,Pleno,F,Branca,2020-01-01,34,6777.664088553752,75,66.71332902698687,20.622268011969574,3.1765655111423787
2339,Comercial,Júnior,M,Parda,2022-12-05,35,3147.325625021144,39,67.7735792298924,11.503101555354306,2.7859995376029563
2340,Tecnologia,Júnior,M,Parda,2016-07-02,44,4302.107424981802,117,64.6399925069058,20.116786336326204,2.9461404421247317
2341,Produtos Digitais,Líder,M,Preta,2021-08-05,26,22214.980404157675,55,76.74718064279837,11.629720638198393,3.4621106868934355
2342,Comercial,Líder,F,Não declarado,2018-03-27,36,16105.835114481311,96,66.94366882508184,11.44910967526706,3.4621106868934355
2343,Comercial,Pleno,M,Branca,2018-05-30,42,5474.483977679284,94,62.85436405640049,14.929027988649473,2.654166665284548
2344,Tecnologia,Júnior,M,Parda,2021-08-12,38,4173.157257769508,55,62.0195201671262,17.01849209607041,2.816869919532117
2345,Backoffice,Júnior,M,Branca,2019-09-01,38,2872.049461222892,79,71.73677994183133,10.149906264913527,2.705302241464142
2346,Crédito,Pleno,F,Branca,2023-02-11,37,7705.830345688946,37,74.21183717762645,10.57502406698431,3.0437292849944004
2347,Crédito,Sênior,F,Preta,2016-07-23,41,10912.906011515832,117,75.78088952844108,13.710490084123498,3.2158263317044216
2348,Tecnologia,Júnior,M,Branca,2022-11-23,27,3257.3074342148616,40,65.29812601534606,21.612961627870106,2.7591967218987423
2349,Risco & Compliance,Sênior,M,Parda,2015-08-23,25,10920.720696577162,128,73.72857633394959,12.104193650839855,3.0983045702760514
2350,Comercial,Júnior,M,Parda,2016-12-09,33,2792.85384433609,112,65.47132385098682,13.175116165383047,2.681300255025649
2351,Crédito,Líder,F,Parda,2021-07-22,21,18363.811574592342,56,77.8257043668033,12.794631016981215,3.238086286899168
2352,Backoffice,Pleno,F,Indígena,2023-07-18,41,6481.652205383815,32,74.41924627874793,10.483820260245425,2.967315403336492
2353,Risco & Compliance,Sênior,M,Branca,2017-07-11,41,11630.21469880016,105,69.92682990867037,14.61155350349513,3.2019503975243624
2354,Backoffice,Júnior,M,Parda,2018-04-09,31,3180.8285099013688,96,72.28799012938684,12.720456784531715,2.7506954338951988
2355,Produtos Digitais,Pleno,F,Preta,2020-05-14,31,7985.848353050931,70,77.524380118992,11.147778784786729,3.0287600782027853
2356,Comercial,Júnior,M,Parda,2017-02-11,33,3244.476663475771,110,64.30356769798898,11.159624908158584,2.7139271885100844
2357,Backoffice,Júnior,Outro,Branca,2023-02-08,34,3143.3021383543064,37,77.03820975837571,9.887321578473513,2.845152409565703
2358,Comercial,Sênior,M,Parda,2022-09-24,34,10632.626882750626,42,68.70711960452394,9.609919133173458,3.195534588563332
2359,Risco & Compliance,Sênior,F,Branca,2016-06-14,37,11025.665044029562,118,76.85643693740779,14.092697191324284,3.220765707809482
2360,Comercial,Sênior,M,Branca,2019-08-20,32,10377.598328846105,79,66.3245266917592,12.870082564209817,3.145993759988023
2361,Comercial,Pleno,M,Preta,2022-09-29,39,6360.912592221985,41,67.74892330353626,10.10459820457874,2.876868566356705
2362,Tecnologia,Sênior,F,Parda,2018-05-16,36,11574.06651208035,95,65.34809278646992,19.424355020064578,3.042027106294388
2363,Tecnologia,Júnior,M,Amarela,2021-04-29,30,4098.276668529357,59,62.45674248652651,20.269418934786533,2.8063597885991682
2364,Tecnologia,Júnior,M,Parda,2015-07-03,42,4256.615106338182,130,66.5127718034555,20.101646308065924,2.8005171444473675
2365,Risco & Compliance,Júnior,M,Parda,2021-01-30,25,3265.586922028137,62,79.1215761960403,10.557614341028167,2.867990454388403
2366,Comercial,Pleno,F,Branca,2016-07-11,33,6361.920929597778,117,68.42414651722592,13.299575186004056,2.9884576965944354
2367,Comercial,Pleno,M,Branca,2023-04-20,39,6426.646630422636,35,69.43182171129898,11.750956077414694,3.2539600561810516
2368,Risco & Compliance,Júnior,M,Branca,2018-07-21,29,3460.6250720462654,92,78.6814032288129,15.025592901736063,2.801752117672692
2369,Tecnologia,Pleno,F,Preta,2017-10-24,35,7606.00899373943,101,65.84483112289428,20.631837333849365,2.979122361842751
2370,Produtos Digitais,Sênior,M,Branca,2023-05-28,37,15045.67421602798,33,75.08701875219894,14.568950276307902,2.905440307429686
2371,Crédito,Pleno,M,Branca,2015-07-03,28,6794.27828818661,130,76.32651379812651,10.784794684913521,3.0011084967997737
2372,Produtos Digitais,Júnior,M,Parda,2018-12-18,33,3516.740092131224,87,74.21469513127214,9.613602797170655,2.828813613400954
2373,Crédito,Júnior,F,Branca,2018-09-12,33,3806.615848862085,91,75.58922677413752,12.177338756181625,2.665076312296669
2374,Tecnologia,Júnior,M,Branca,2017-11-05,30,3945.728931356119,101,64.46555655161812,19.221307191483213,2.805322904472279
2375,Crédito,Júnior,F,Parda,2024-02-10,47,3811.4826784271336,25,76.66864838911948,13.448027646371791,2.8213500252858927
2376,Comercial,Pleno,F,Branca,2022-07-03,29,5349.385396400449,44,67.45598121040148,13.547160369577677,3.006917281795287
2377,Tecnologia,Pleno,M,Branca,2015-08-22,40,6444.194116146861,128,65.18794444992416,19.98011677068566,2.8543663436985263
2378,Produtos Digitais,Pleno,F,Branca,2022-02-21,31,9155.53013312948,49,73.0220895120579,14.051703577751814,2.866616449319656
2379,Tecnologia,Pleno,M,Parda,2020-04-08,27,6707.388688163793,71,65.0638128886925,17.695552826678792,3.09841658545846
2380,Produtos Digitais,Sênior,F,Parda,2024-01-02,34,14754.091944885327,26,73.30590777601343,11.604746437002573,3.4511530490151485
2381,Produtos Digitais,Júnior,F,Branca,2018-02-16,37,4442.700079749473,98,75.33374425771656,13.315405705321934,2.5823161932103282
2382,Backoffice,Pleno,F,Parda,2020-09-26,39,6056.885892938794,66,74.15199035624809,11.290055842076178,2.944044939921454
2383,Backoffice,Sênior,Outro,Branca,2020-01-02,43,8449.097301614682,75,72.57003703018422,8.945722850759951,3.3512199563951106
2384,Tecnologia,Júnior,M,Amarela,2019-11-22,51,3938.323452630909,76,65.63083318726991,20.646309811287633,2.9991810415130993
2385,Tecnologia,Júnior,M,Branca,2019-07-23,35,4187.722406242723,80,63.84879751114584,17.91753751926456,2.8780202384631575
2386,Risco & Compliance,Sênior,F,Parda,2017-01-20,30,10754.254427842914,111,76.23797302456997,14.45614399160044,3.2069283350709625
2387,Tecnologia,Júnior,F,Preta,2022-07-21,36,3652.7064611759233,44,68.21400404779475,21.947529976928156,2.7285403913397985
2388,Risco & Compliance,Pleno,Outro,Parda,2019-07-06,32,6486.85945296725,81,73.1828331470589,12.143405815097582,3.1989900139508762
2389,Crédito,Júnior,F,Branca,2024-07-30,39,3017.651406849873,19,76.71361758958888,12.93651902718098,2.7547522118611094
2390,Crédito,Pleno,F,Branca,2017-08-09,26,7711.492927892044,104,77.4942794253709,12.757309900784138,2.8808415057071826
2391,Tecnologia,Júnior,M,Parda,2021-10-28,48,4165.330721978074,53,67.68831133035125,19.578822472438244,2.6734397086180013
2392,Comercial,Júnior,F,Branca,2024-05-26,39,3448.118389611257,21,68.70726339696894,11.718168301211096,2.8643913712993676
2393,Tecnologia,Pleno,M,Parda,2021-08-18,23,7691.66206837143,55,68.66658283493234,20.071413758293986,3.1449925130725966
2394,Comercial,Júnior,M,Parda,2023-09-16,29,3226.072472806248,30,65.17195511315809,13.376364627476477,2.894883758812926
2395,Backoffice,Pleno,F,Parda,2023-04-09,38,5191.568959785491,35,72.47687852224229,14.210955538651051,3.422330570626563
2396,Tecnologia,Júnior,F,Branca,2018-08-07,41,3938.4699205021902,92,66.87049434274336,15.775185449494892,2.74392094519195
2397,Comercial,Júnior,F,Parda,2020-12-30,26,3134.7595638816515,63,62.30569656289392,11.439600353845151,2.770234375030627
2398,Comercial,Júnior,M,Parda,2016-07-24,38,3361.087862257451,117,68.91833662853703,13.659936040254768,2.7280804387153292
2399,Crédito,Júnior,M,Parda,2020-05-08,22,3792.3704681384415,70,74.64833418535106,10.468081191866368,2.831317489058455
2400,Crédito,Sênior,F,Branca,2017-04-21,33,13012.709296031282,108,74.78703637887509,13.951870465156617,3.1438287904897204
2401,Tecnologia,Júnior,F,Branca,2022-06-07,40,4164.937656789308,45,66.9001021815094,21.667014076957273,2.7059808388512288
2402,Comercial,Pleno,M,Branca,2020-04-11,30,6663.649010817933,71,66.71153775150609,11.786376611799687,3.0797325430809877
2403,Tecnologia,Júnior,M,Branca,2019-02-09,24,3259.188742524808,86,66.11055636692713,22.8324535387263,2.958588008171841
2404,Tecnologia,Júnior,F,Parda,2017-09-08,34,4139.20719678295,103,68.04419375062167,18.527098830694943,2.5911602808895737
2405,Crédito,Sênior,F,Preta,2024-12-24,30,11870.800461035757,14,74.39379258971563,12.297825326383348,3.1620113426842824
2406,Risco & Compliance,Júnior,F,Branca,2015-09-19,37,3181.640007248302,127,72.29586775685472,12.934552420151801,2.9891487622498922
2407,Tecnologia,Líder,M,Preta,2015-06-08,28,16255.39476218285,130,67.12060196734977,18.854213553001724,3.2201011866035585
2408,Comercial,Júnior,Outro,Branca,2017-03-03,29,3159.906397291242,109,69.3289604071827,12.901118093211997,2.7571393714570713
2409,Backoffice,Pleno,F,Branca,2024-09-14,21,5406.224993419326,17,74.64803800332461,11.757552135952025,2.8838538440987516
2410,Tecnologia,Pleno,M,Branca,2024-10-14,35,7427.496596218578,16,65.63471077683245,21.421998286120083,2.989634009567151
2411,Crédito,Sênior,F,Branca,2021-07-18,33,12126.96310784021,56,77.70270967197455,11.76515962985419,3.122169624172891
2412,Comercial,Pleno,F,Preta,2023-10-18,26,6741.1941846434565,29,65.90006933025714,13.134923749298652,2.8727534690648486
2413,Tecnologia,Pleno,F,Branca,2017-02-19,35,8232.233060111246,110,68.4947168352461,22.8324535387263,3.1131368322396327
2414,Comercial,Júnior,M,Parda,2024-09-17,40,2955.53741619324,17,65.17874202447275,11.201957210771047,2.7518276899981853
2415,Risco & Compliance,Júnior,M,Branca,2016-06-05,32,3188.9053258719155,118,72.68928269580088,12.01601420240158,2.859448779087868
2416,Backoffice,Sênior,M,Amarela,2016-01-05,35,8758.372255705535,123,72.64717020904673,12.099364815097275,3.014922641286232
2417,Tecnologia,Júnior,F,Branca,2016-02-14,35,3606.480095072964,122,66.90584409834857,19.144753102929688,2.8098000518120525
2418,Comercial,Pleno,F,Branca,2020-09-22,26,5299.883497125417,66,65.80147404128553,12.41872649082085,2.930149853392221
2419,Comercial,Sênior,F,Branca,2022-10-21,46,11413.316525094262,41,67.32650967628132,10.121958751041857,3.111142792672718
2420,Tecnologia,Júnior,M,Branca,2018-08-31,31,3833.1571244545257,91,64.80239916723644,19.3089510675701,2.981169310584851
2421,Comercial,Líder,F,Branca,2024-10-09,37,13325.126292578458,17,64.92896680849474,13.160418625203102,3.228687654564848
2422,Comercial,Pleno,M,Preta,2019-05-05,38,5735.05081667863,83,62.0195201671262,13.603294143450979,3.063445398527126
2423,Produtos Digitais,Pleno,F,Parda,2016-07-03,33,8214.305118998194,117,75.3774675867815,11.643734129054993,2.8804693176897374
2424,Tecnologia,Sênior,F,Parda,2019-08-28,37,12623.32113740326,79,65.56249741857383,20.541336422376922,3.3467008121110786
2425,Tecnologia,Júnior,F,Parda,2021-10-14,35,3227.441289808461,53,70.16086603222227,21.260009379619053,2.9935156554273443
2426,Backoffice,Júnior,F,Branca,2023-04-26,25,3235.4690842658897,34,73.47765435023766,12.377933764362089,2.7677915775087594
2427,Comercial,Pleno,F,Branca,2019-08-02,32,5595.6762266549,80,66.74556515869621,11.125069710793127,3.0168498494641334
2428,Backoffice,Júnior,F,Não declarado,2020-12-06,30,2436.337891936767,63,75.51009426170053,13.321469527805876,2.8101627065296824
2429,Tecnologia,Pleno,M,Parda,2017-09-02,31,6546.999020138135,103,69.05786559149708,21.76451010697639,3.111368494323093
2430,Backoffice,Sênior,M,Preta,2021-06-15,26,9728.555474256733,57,74.35951808753133,13.674846995563563,3.0726375657943525
2431,Risco & Compliance,Pleno,F,Parda,2024-11-07,40,5882.815330936692,16,72.84587065475482,8.945722850759951,3.2459558597306857
2432,Produtos Digitais,Júnior,F,Branca,2015-06-29,43,3493.1956233170067,130,75.12859653922492,13.660109068714322,2.6969204107419578
2433,Backoffice,Líder,F,Branca,2023-11-10,39,13735.40314391434,28,74.82974618815778,13.149353857687894,3.4174391022956576
2434,Tecnologia,Pleno,F,Branca,2020-08-14,41,7776.212682765424,67,68.66183437213529,20.843849150149282,3.072474508849496
2435,Backoffice,Pleno,F,Branca,2017-07-09,31,5036.246066279157,105,74.133108016202,13.446805200922396,3.0258588477013184
2436,Tecnologia,Pleno,M,Branca,2024-07-17,30,7079.98762234046,19,63.59797882155234,20.779025437415864,2.9297842227483044
2437,Tecnologia,Sênior,F,Parda,2019-10-31,29,12191.602518592032,77,66.84591613634659,20.67183675520142,3.259203457001183
2438,Tecnologia,Pleno,F,Parda,2018-04-25,37,6733.785220020226,95,63.447148537516604,21.56111016437247,2.915591922740838
2439,Risco & Compliance,Sênior,F,Preta,2016-10-24,35,11020.043864940142,114,73.75354827632556,10.119396280723938,3.0992848360761323
2440,Comercial,Sênior,F,Parda,2017-06-11,33,8755.642260705312,106,66.18595437782356,13.162076176482365,3.1197279021716042
2441,Risco & Compliance,Júnior,M,Amarela,2023-04-28,41,2851.053311381618,34,72.18152132419452,14.163921532652052,2.9043994658153864
2442,Risco & Compliance,Pleno,F,Branca,2021-02-20,36,6639.274026967167,61,75.22414410073674,13.12220105325286,3.0184382648380956
2443,Produtos Digitais,Sênior,F,Branca,2024-02-16,28,12478.982739641046,25,71.80055484632206,11.567562119936866,3.110341549205584
2444,Produtos Digitais,Pleno,M,Parda,2017-04-26,29,7116.758353192207,107,69.63798848317225,12.544081989082335,2.9301739015923194
2445,Tecnologia,Sênior,F,Branca,2016-03-18,38,12214.67220307862,121,68.55099916222576,19.83191726193831,3.192599275845288
2446,Tecnologia,Sênior,M,Branca,2015-01-23,40,14056.77777319023,135,67.17873410118257,21.12416035209805,3.1828277574954806
2447,Comercial,Pleno,M,Branca,2020-01-28,37,6403.546403977478,74,67.21629225913344,11.853232531367418,2.796442637261611
2448,Comercial,Pleno,F,Branca,2024-12-22,45,6568.108647624649,14,65.34033514420338,9.752777821165527,3.0723464348801692
2449,Comercial,Sênior,M,Parda,2021-12-11,43,11115.74196627591,51,68.36429009184717,14.18739391984097,3.0798942265937814
2450,Tecnologia,Sênior,F,Branca,2018-01-30,36,14272.354030236567,98,64.96343971407742,17.941293396519338,2.8584399047850977
2451,Comercial,Pleno,M,Parda,2023-10-06,28,6473.84383232551,29,64.61482987544761,10.85002660141336,2.8893178832868496
2452,Backoffice,Júnior,F,Parda,2022-10-24,26,2942.688773258255,41,79.1215761960403,12.041875127124433,2.8810685577876782
2453,Risco & Compliance,Pleno,F,Branca,2015-02-26,31,6333.543242998449,134,76.31760414731039,15.194935247130685,3.0011120431238045
2454,Tecnologia,Pleno,M,Branca,2023-03-01,38,6783.697282254861,36,67.90574884830389,18.81998337169013,2.916314365883801
2455,Risco & Compliance,Pleno,M,Branca,2018-01-01,44,6969.586550486923,99,75.5495637043462,12.258004311933055,2.9237803756233904
2456,Comercial,Pleno,Outro,Branca,2016-06-30,36,6890.909975019495,117,65.33920165972118,8.945722850759951,3.168813300322324
2457,Tecnologia,Pleno,M,Parda,2017-04-06,41,7426.557040392568,108,67.93670679721467,17.472376699192882,3.0527899707993194
2458,Crédito,Pleno,F,Parda,2019-09-07,32,7363.016291952111,79,74.15960305077132,11.271964759239099,2.9768263573777585
2459,Tecnologia,Júnior,F,Parda,2019-03-31,37,3744.4790062423,84,67.9774325568297,20.474350618253926,2.9331329909147636
2460,Tecnologia,Pleno,F,Branca,2017-11-20,38,7346.850202567822,100,68.54533963261024,20.08215314049705,3.1741920222695383
2461,Backoffice,Pleno,M,Parda,2016-09-20,22,5546.622599187454,115,75.20160107250398,13.477490583248985,2.947453277427728
2462,Backoffice,Júnior,F,Parda,2022-08-14,31,2853.9541039066016,43,75.28014325247544,11.877266059890276,2.809506090370128
2463,Crédito,Júnior,M,Parda,2024-11-22,39,3312.237010030663,15,75.8550308423673,10.972011439821877,2.6496728915712757
2464,Risco & Compliance,Pleno,F,Parda,2022-10-09,35,7092.57117720718,41,75.39913610111341,13.055497205884164,2.8978975268493397
2465,Crédito,Pleno,F,Parda,2017-12-16,26,7674.743095044438,100,78.38540868802623,14.046860261267277,2.8755975906179003
2466,Comercial,Júnior,F,Parda,2017-06-12,21,3344.5967759806654,106,67.99831409733153,9.209024531249996,2.7564873568261636
2467,Tecnologia,Líder,M,Parda,2017-03-05,31,17218.305263020273,109,64.93662875170575,21.188304044302615,3.2760854852626733
2468,Comercial,Pleno,M,Branca,2016-05-13,33,6712.636449716682,119,66.02861381942323,13.395249141155311,2.908421223877522
2469,Tecnologia,Líder,M,Parda,2020-07-05,28,17858.725679184965,69,67.4968734353521,19.540467354495398,3.3103456145279253
2470,Risco & Compliance,Pleno,F,Branca,2021-01-18,34,6222.429177660891,62,76.05751127406097,12.919527875065954,2.9570027241601426
2471,Comercial,Pleno,M,Branca,2022-01-19,37,6408.160903316824,50,65.49859291937543,10.91715309070752,3.112285932652855
2472,Backoffice,Sênior,F,Indígena,2021-10-18,38,8943.384569245924,53,75.15536816590297,11.663006766959468,3.2450357730142447
2473,Backoffice,Pleno,M,Amarela,2017-12-03,21,4935.572553592604,100,78.198426448087,9.557089058318779,2.980688428553808
2474,Produtos Digitais,Pleno,M,Branca,2018-04-20,26,7792.89118671405,95,73.81663509025772,12.486586255274277,2.8907999070169335
2475,Risco & Compliance,Júnior,F,Branca,2021-10-23,32,3519.250944354766,53,72.71005738193166,11.771592902141194,2.6862735653741576
2476,Backoffice,Pleno,M,Branca,2018-06-29,37,5404.098898662002,93,74.46366655390051,14.525206178413717,2.9426376849416247
2477,Comercial,Júnior,M,Parda,2017-02-15,36,3116.6031503956315,110,66.60041646985945,13.714870031431914,2.857084536112774
2478,Produtos Digitais,Júnior,F,Parda,2018-09-28,36,4244.545124779704,90,75.16137463245859,12.351701905391408,2.8437965516347017
2479,Comercial,Júnior,M,Amarela,2017-09-20,31,3210.362410553721,103,66.52519583114749,10.941848525536031,2.81365088584349
2480,Produtos Digitais,Júnior,F,Parda,2015-11-19,32,4532.513516567788,125,74.60184429308946,14.442651101822518,2.622597642692958
2481,Comercial,Líder,F,Branca,2023-04-19,29,14696.54024670794,35,66.66337387736783,12.353867916762864,3.2553510665595486
2482,Backoffice,Júnior,F,Parda,2023-07-11,38,2564.799425546401,32,78.72232852862957,14.433410876117803,2.8451584366762757
